entry_time,exit_time,direction,entry_price,exit_price,pnl,capital
2026-02-18 05:00:00,2026-02-18 14:45:00,BUY,4912.59,4947.089711245173,209.1819079592708,10668.277305922811
2026-02-19 02:00:00,2026-02-19 05:45:00,SELL,4968.09,4982.781537708992,-106.68277305922811,10561.594532863583
2026-02-19 07:00:00,2026-02-19 08:45:00,BUY,4990.6,5013.013620622009,211.23189065727166,10772.826423520853
2026-02-20 08:00:00,2026-02-20 11:15:00,BUY,5016.41,5041.643765022996,215.45652847041708,10988.28295199127
2026-02-20 15:45:00,2026-02-20 17:00:00,BUY,5043.37,5028.242505162727,-109.8828295199127,10878.400122471357
2026-02-20 17:30:00,2026-02-20 22:45:00,BUY,5045.0,5096.474169392738,217.56800244942715,11095.968124920784
2026-02-23 04:30:00,2026-02-23 05:00:00,BUY,5174.39,5153.427335937891,-110.95968124920785,10985.008443671577
2026-02-23 16:30:00,2026-02-23 22:00:00,BUY,5190.05,5221.956754900056,219.70016887343155,11204.708612545008
2026-02-24 14:45:00,2026-02-24 15:45:00,SELL,5150.88,5121.670908977429,224.09417225090016,11428.802784795907
2026-02-24 23:45:00,2026-02-25 03:00:00,SELL,5143.85,5160.043021361268,-114.28802784795907,11314.514756947949
2026-02-25 07:15:00,2026-02-25 11:00:00,BUY,5195.41,5180.179997511477,-113.14514756947949,11201.36960937847
2026-02-25 18:15:00,2026-02-25 22:15:00,BUY,5203.17,5185.676716374037,-112.01369609378469,11089.355913284684
2026-02-26 10:30:00,2026-02-26 11:45:00,SELL,5174.36,5187.730479558584,-110.89355913284685,10978.462354151838
2026-02-26 12:30:00,2026-02-26 14:30:00,SELL,5172.22,5184.935809590894,-109.78462354151839,10868.67773061032
2026-02-26 22:00:00,2026-02-27 01:00:00,BUY,5196.8,5180.343072478452,-108.6867773061032,10759.990953304216
2026-02-27 15:00:00,2026-02-27 15:15:00,BUY,5212.92,5235.9121695008425,215.1998190660843,10975.1907723703
2026-02-27 18:00:00,2026-02-27 18:15:00,BUY,5253.82,5233.156781684483,-109.75190772370301,10865.438864646598
2026-02-27 22:30:00,2026-03-02 01:00:00,BUY,5260.1,5291.383477687828,217.30877729293195,11082.74764193953
2026-03-02 09:00:00,2026-03-02 12:00:00,BUY,5406.12,5384.303454837468,-110.8274764193953,10971.920165520134
2026-03-02 16:00:00,2026-03-02 16:15:00,SELL,5375.57,5326.480048786192,219.4384033104027,11191.358568830537
2026-03-03 07:45:00,2026-03-03 11:15:00,SELL,5319.34,5273.322187123405,223.82717137661075,11415.185740207147
2026-03-03 16:30:00,2026-03-03 18:30:00,SELL,5071.43,5130.316510614581,-114.15185740207147,11301.033882805075
2026-03-04 03:00:00,2026-03-04 08:00:00,BUY,5158.6,5128.416201977855,-113.01033882805075,11188.023543977024
2026-03-04 12:00:00,2026-03-04 14:30:00,BUY,5197.88,5174.289376634159,-111.88023543977025,11076.143308537254
2026-03-04 16:45:00,2026-03-05 02:15:00,SELL,5147.77,5174.477889216594,-110.76143308537254,10965.381875451882
2026-03-05 15:45:00,2026-03-05 17:00:00,SELL,5118.28,5069.797639803818,219.30763750903765,11184.689512960918
2026-03-06 16:45:00,2026-03-09 01:00:00,BUY,5130.34,5194.32269289237,223.69379025921836,11408.383303220136
2026-03-09 03:00:00,2026-03-09 04:15:00,SELL,5036.38,5076.133756928181,-114.08383303220137,11294.299470187934
2026-03-09 13:45:00,2026-03-09 15:15:00,SELL,5087.23,5109.53572669778,-112.94299470187934,11181.356475486054
2026-03-09 16:30:00,2026-03-09 17:30:00,SELL,5076.46,5099.003745510247,-111.81356475486055,11069.542910731194
2026-03-09 21:30:00,2026-03-10 04:15:00,BUY,5117.98,5156.822834474902,221.39085821462388,11290.933768945817
2026-03-10 11:30:00,2026-03-10 13:15:00,BUY,5189.9,5175.126281434772,-112.90933768945817,11178.02443125636
2026-03-10 16:00:00,2026-03-10 18:30:00,BUY,5200.63,5233.150616996918,223.5604886251272,11401.584919881487
2026-03-11 15:45:00,2026-03-11 17:00:00,SELL,5167.57,5184.537803468472,-114.01584919881486,11287.569070682672
2026-03-12 01:45:00,2026-03-12 02:15:00,SELL,5139.07,5155.646788250724,-112.87569070682672,11174.693379975844
2026-03-12 02:30:00,2026-03-12 04:00:00,SELL,5146.92,5163.851812604534,-111.74693379975845,11062.946446176085
2026-03-12 10:30:00,2026-03-12 15:15:00,BUY,5178.74,5165.72444833695,-110.62946446176086,10952.316981714324
2026-03-12 20:45:00,2026-03-12 23:30:00,SELL,5105.3,5068.772336446459,219.04633963428648,11171.36332134861
2026-03-13 17:45:00,2026-03-13 18:00:00,SELL,5041.61,5062.812267334805,-111.7136332134861,11059.649688135123
2026-03-13 18:30:00,2026-03-16 02:15:00,SELL,5046.81,4998.3380201643095,221.19299376270246,11280.842681897826
2026-03-17 04:45:00,2026-03-17 09:00:00,BUY,5027.87,5013.781915650497,-112.80842681897826,11168.034255078848
2026-03-17 13:00:00,2026-03-17 15:15:00,SELL,5004.08,5017.319831904219,-111.68034255078848,11056.35391252806
2026-03-18 03:00:00,2026-03-18 03:30:00,BUY,5009.97,5000.300460273004,-110.56353912528061,10945.79037340278
2026-03-18 04:00:00,2026-03-18 04:45:00,BUY,5011.57,5000.6077749077795,-109.45790373402781,10836.332469668752
2026-03-18 05:45:00,2026-03-18 09:00:00,SELL,4991.99,5003.532302889978,-108.36332469668753,10727.969144972065
2026-03-18 13:30:00,2026-03-18 14:00:00,SELL,4977.98,4951.704954325161,214.5593828994413,10942.528527871506
2026-03-18 23:00:00,2026-03-19 04:00:00,SELL,4825.8,4849.620819242872,-109.42528527871505,10833.10324259279
2026-03-19 09:30:00,2026-03-19 10:30:00,SELL,4786.07,4746.497220492119,216.6620648518558,11049.765307444646
2026-03-20 04:30:00,2026-03-20 13:00:00,BUY,4686.51,4656.252214341775,-110.49765307444646,10939.2676543702
2026-03-20 13:15:00,2026-03-20 15:00:00,SELL,4658.07,4684.231044539335,-109.39267654370201,10829.874977826497
2026-03-20 16:45:00,2026-03-20 17:15:00,SELL,4616.5,4552.900861536217,216.59749955652995,11046.472477383028
2026-03-20 21:30:00,2026-03-23 01:00:00,SELL,4526.14,4454.276002673664,220.92944954766057,11267.401926930688
2026-03-23 02:45:00,2026-03-23 03:30:00,SELL,4464.75,4388.745456399237,225.34803853861376,11492.749965469302
2026-03-23 08:45:00,2026-03-23 09:30:00,SELL,4310.42,4223.903855070745,229.85499930938605,11722.604964778688
2026-03-24 03:30:00,2026-03-24 09:15:00,SELL,4344.6,4390.744972118076,-117.22604964778688,11605.378915130901
2026-03-24 13:45:00,2026-03-24 14:00:00,BUY,4438.52,4406.855361904011,-116.05378915130902,11489.325125979592
2026-03-24 23:15:00,2026-03-25 02:30:00,BUY,4455.63,4524.1899901169545,229.78650251959186,11719.111628499184
2026-03-25 14:15:00,2026-03-25 15:15:00,BUY,4579.83,4559.726322323854,-117.19111628499184,11601.920512214192
2026-03-26 08:30:00,2026-03-26 08:45:00,SELL,4483.2,4443.978220649678,232.03841024428385,11833.958922458476
2026-03-26 17:15:00,2026-03-26 19:00:00,BUY,4459.08,4430.46175543079,-118.33958922458476,11715.619333233892
2026-03-26 19:15:00,2026-03-27 05:00:00,SELL,4396.97,4427.765631073762,-117.15619333233892,11598.463139901552
2026-03-27 17:45:00,2026-03-30 01:00:00,BUY,4509.77,4483.333693595771,-115.98463139901553,11482.478508502538
2026-03-30 01:45:00,2026-03-30 03:00:00,SELL,4484.56,4428.64479783842,229.64957017005077,11712.12807867259
2026-03-30 08:45:00,2026-03-30 14:45:00,BUY,4522.47,4570.275133326272,234.24256157345178,11946.370640246041
2026-03-30 21:45:00,2026-03-31 01:00:00,SELL,4499.03,4520.852490447262,-119.46370640246042,11826.90693384358
2026-03-31 04:15:00,2026-03-31 06:30:00,BUY,4581.39,4554.6113166908735,-118.2690693384358,11708.637864505145
2026-03-31 14:15:00,2026-03-31 17:00:00,BUY,4575.26,4618.966858053235,234.1727572901029,11942.810621795248
2026-04-01 09:45:00,2026-04-01 18:00:00,BUY,4730.62,4772.620856336702,238.85621243590498,12181.666834231153
2026-04-02 02:15:00,2026-04-02 03:00:00,BUY,4794.95,4776.7823957184055,-121.81666834231153,12059.850165888842
2026-04-02 04:15:00,2026-04-02 08:30:00,SELL,4697.03,4639.715997308144,241.19700331777685,12301.047169206618
2026-04-02 17:15:00,2026-04-06 01:00:00,BUY,4665.26,4631.678984581472,-123.01047169206619,12178.036697514552
2026-04-06 02:00:00,2026-04-06 05:15:00,SELL,4632.53,4660.5278731652315,-121.78036697514551,12056.256330539407
2026-04-06 08:00:00,2026-04-06 09:00:00,BUY,4673.63,4651.026093304351,-120.56256330539406,11935.693767234014
2026-04-06 10:45:00,2026-04-06 15:15:00,BUY,4684.71,4662.394198461646,-119.35693767234014,11816.336829561673
2026-04-07 04:00:00,2026-04-07 04:15:00,SELL,4640.74,4655.173811686575,-118.16336829561673,11698.173461266057
2026-04-07 04:30:00,2026-04-07 07:30:00,SELL,4641.57,4659.546807015466,-116.98173461266057,11581.191726653396
2026-04-07 11:15:00,2026-04-07 13:30:00,BUY,4678.34,4657.911741164503,-115.81191726653397,11465.379809386863
2026-04-07 22:45:00,2026-04-08 01:00:00,BUY,4700.58,4751.663784870888,229.30759618773726,11694.6874055746
2026-04-08 12:30:00,2026-04-08 15:00:00,SELL,4782.2,4803.846662792455,-116.946874055746,11577.740531518853
2026-04-08 15:15:00,2026-04-08 16:00:00,SELL,4784.26,4806.546850556964,-115.77740531518853,11461.963126203666
2026-04-08 16:30:00,2026-04-08 21:00:00,SELL,4774.48,4730.620067758794,229.23926252407333,11691.20238872774
2026-04-08 21:15:00,2026-04-09 13:45:00,SELL,4722.51,4745.179965376472,-116.9120238872774,11574.290364840463
2026-04-10 15:30:00,2026-04-10 18:30:00,BUY,4772.26,4758.563117420035,-115.74290364840463,11458.547461192058
2026-04-10 23:15:00,2026-04-13 01:00:00,SELL,4745.41,4718.377127843633,229.17094922384118,11687.718410415899
2026-04-13 08:45:00,2026-04-13 12:30:00,BUY,4729.4,4714.354873877456,-116.87718410415899,11570.841226311739
2026-04-13 14:30:00,2026-04-13 15:45:00,SELL,4707.45,4720.799769391373,-115.7084122631174,11455.132814048622
2026-04-14 01:30:00,2026-04-14 03:30:00,BUY,4750.48,4775.353924393749,229.10265628097244,11684.235470329595
2026-04-14 09:45:00,2026-04-14 10:15:00,BUY,4781.82,4770.4200173357285,-116.84235470329595,11567.393115626299
2026-04-14 17:15:00,2026-04-14 18:00:00,BUY,4809.4,4793.138704613856,-115.673931156263,11451.719184470036
2026-04-14 18:15:00,2026-04-14 20:30:00,BUY,4802.43,4837.225474152626,229.03438368940073,11680.753568159436
2026-04-15 08:30:00,2026-04-15 12:45:00,SELL,4816.86,4791.724040483077,233.61507136318872,11914.368639522625
2026-04-16 13:00:00,2026-04-16 14:00:00,SELL,4807.0,4818.107068247444,-119.14368639522625,11795.2249531274
2026-04-16 16:45:00,2026-04-16 18:00:00,SELL,4795.44,4809.289878100037,-117.95224953127399,11677.272703596125
2026-04-17 04:00:00,2026-04-17 04:45:00,SELL,4779.28,4790.334830895867,-116.77272703596125,11560.499976560164
2026-04-17 07:45:00,2026-04-17 09:00:00,BUY,4803.16,4792.944540539693,-115.60499976560165,11444.894976794563
2026-04-17 15:00:00,2026-04-17 15:45:00,BUY,4803.84,4826.286227328567,228.89789953589127,11673.792876330455
2026-04-20 01:30:00,2026-04-20 02:45:00,SELL,4780.35,4739.137765266099,233.4758575266091,11907.268733857065
2026-04-20 14:45:00,2026-04-20 17:45:00,BUY,4810.52,4798.844833758498,-119.07268733857065,11788.196046518495
2026-04-21 01:00:00,2026-04-21 03:30:00,BUY,4829.08,4818.638581901807,-117.88196046518495,11670.31408605331
2026-04-21 07:15:00,2026-04-21 10:00:00,SELL,4792.17,4773.287004403482,233.4062817210662,11903.720367774376
2026-04-21 14:30:00,2026-04-21 15:15:00,BUY,4792.93,4781.559826794503,-119.03720367774376,11784.683164096632
2026-04-21 16:00:00,2026-04-21 16:30:00,SELL,4765.26,4779.406528389644,-117.84683164096633,11666.836332455665
2026-04-21 17:30:00,2026-04-21 20:00:00,SELL,4744.26,4707.028146107571,233.3367266491133,11900.173059104778
2026-04-22 15:45:00,2026-04-22 16:30:00,SELL,4744.25,4754.673037148185,-119.00173059104779,11781.17132851373
2026-04-22 17:00:00,2026-04-23 03:00:00,SELL,4745.52,4719.093503964639,235.6234265702746,12016.794755084005
2026-04-23 13:00:00,2026-04-23 14:15:00,SELL,4688.98,4702.262565415627,-120.16794755084005,11896.626807533165
2026-04-23 15:00:00,2026-04-23 20:00:00,BUY,4729.12,4714.435191190116,-118.96626807533164,11777.660539457833
2026-04-23 20:30:00,2026-04-23 20:45:00,SELL,4677.39,4697.1547447926605,-117.77660539457833,11659.883934063255
2026-04-24 04:00:00,2026-04-24 04:30:00,BUY,4709.39,4695.299188310988,-116.59883934063255,11543.285094722622
2026-04-24 05:15:00,2026-04-24 14:00:00,SELL,4683.83,4699.06109458568,-115.43285094722621,11427.852243775395
2026-04-24 14:15:00,2026-04-24 15:30:00,BUY,4715.47,4700.444763489299,-114.27852243775395,11313.573721337641
2026-04-27 01:00:00,2026-04-27 03:45:00,SELL,4685.33,4698.022431537191,-113.13573721337642,11200.437984124264
2026-04-27 11:45:00,2026-04-27 17:15:00,SELL,4706.76,4687.769567620618,224.0087596824853,11424.44674380675
2026-04-28 01:00:00,2026-04-28 04:45:00,BUY,4689.23,4681.214948884505,-114.2444674380675,11310.202276368682
2026-04-28 08:00:00,2026-04-28 08:30:00,SELL,4652.45,4634.597991766128,226.20404552737364,11536.406321896055
2026-04-29 10:15:00,2026-04-29 15:45:00,SELL,4575.16,4550.738347950772,230.7281264379211,11767.134448333976
2026-04-30 03:30:00,2026-04-30 07:00:00,BUY,4566.95,4554.484052613933,-117.67134448333977,11649.463103850636
2026-04-30 09:45:00,2026-04-30 11:00:00,BUY,4589.56,4616.125679814188,232.9892620770127,11882.45236592765
2026-04-30 19:15:00,2026-04-30 21:00:00,SELL,4608.06,4622.851832786051,-118.8245236592765,11763.627842268374
2026-05-01 07:30:00,2026-05-01 09:15:00,SELL,4613.48,4594.404352354892,235.2725568453675,11998.900399113742
2026-05-01 17:00:00,2026-05-01 17:30:00,BUY,4656.07,4636.615005499879,-119.98900399113742,11878.911395122605
2026-05-04 03:15:00,2026-05-04 10:45:00,SELL,4606.03,4578.661264152125,237.57822790245208,12116.489623025056
2026-05-04 18:45:00,2026-05-05 05:30:00,SELL,4521.34,4544.246050234364,-121.16489623025056,11995.324726794806
2026-05-05 09:45:00,2026-05-05 15:15:00,BUY,4548.07,4570.778204487424,239.90649453589614,12235.231221330703
2026-05-06 01:00:00,2026-05-06 01:45:00,SELL,4550.44,4559.930064085255,-122.35231221330703,12112.878909117397
2026-05-07 04:00:00,2026-05-07 07:00:00,BUY,4709.75,4697.2872650635245,-121.12878909117397,11991.750120026223
2026-05-07 09:30:00,2026-05-07 10:00:00,BUY,4746.1,4732.213762302026,-119.91750120026224,11871.832618825962
2026-05-07 17:15:00,2026-05-07 18:15:00,BUY,4756.68,4739.5455740599,-118.71832618825962,11753.114292637702
2026-05-07 19:00:00,2026-05-08 01:00:00,SELL,4715.21,4678.840777650222,235.06228585275403,11988.176578490456
2026-05-08 04:45:00,2026-05-08 10:15:00,BUY,4722.84,4706.167657925277,-119.88176578490457,11868.294812705552
2026-05-08 16:30:00,2026-05-08 17:00:00,BUY,4738.11,4722.1045909313525,-118.68294812705551,11749.611864578495
2026-05-11 08:30:00,2026-05-11 09:45:00,SELL,4663.64,4678.41434125474,-117.49611864578496,11632.11574593271
2026-05-11 16:00:00,2026-05-12 01:45:00,BUY,4721.09,4752.394912845786,232.6423149186542,11864.758060851364
2026-05-12 06:45:00,2026-05-12 10:00:00,SELL,4720.2,4694.304505897299,237.29516121702727,12102.05322206839
2026-05-12 16:45:00,2026-05-12 18:15:00,SELL,4678.59,4642.033939178497,242.0410644413678,12344.094286509759
2026-05-12 22:45:00,2026-05-13 04:30:00,BUY,4715.62,4702.188031585215,-123.44094286509758,12220.65334364466
2026-05-13 15:15:00,2026-05-13 18:30:00,SELL,4684.74,4695.86995644034,-122.2065334364466,12098.446810208214
2026-05-14 06:30:00,2026-05-14 07:15:00,SELL,4676.37,4690.1155343738055,-120.98446810208213,11977.462342106131
2026-05-14 16:15:00,2026-05-14 22:30:00,SELL,4688.17,4659.45793960765,239.54924684212264,12217.011588948255
2026-05-15 03:15:00,2026-05-15 08:00:00,SELL,4629.85,4602.168281039549,244.3402317789651,12461.351820727221
2026-05-15 11:45:00,2026-05-15 13:45:00,SELL,4554.19,4572.461216613351,-124.61351820727221,12336.738302519949
2026-05-15 16:30:00,2026-05-15 16:45:00,SELL,4520.07,4540.866130738693,-123.36738302519949,12213.37091949475
2026-05-18 03:30:00,2026-05-18 03:45:00,SELL,4481.63,4501.620948542171,-122.1337091949475,12091.237210299802
2026-05-18 14:30:00,2026-05-18 17:30:00,BUY,4562.11,4545.053129425538,-120.91237210299802,11970.324838196804
2026-05-19 02:00:00,2026-05-19 03:15:00,BUY,4585.62,4572.988538208961,-119.70324838196804,11850.621589814837
2026-05-19 16:00:00,2026-05-19 16:15:00,SELL,4524.34,4492.016423267022,237.01243179629674,12087.634021611133
2026-05-20 04:15:00,2026-05-20 11:30:00,SELL,4473.61,4489.096577689435,-120.87634021611133,11966.757681395022
2026-05-20 17:30:00,2026-05-21 04:00:00,BUY,4520.54,4557.481424130522,239.33515362790044,12206.092835022922
2026-05-21 05:45:00,2026-05-21 13:30:00,SELL,4533.25,4506.665576636566,244.12185670045847,12450.21469172338
2026-05-21 13:45:00,2026-05-21 20:00:00,SELL,4511.5,4525.959713034017,-124.5021469172338,12325.712544806147
2026-05-25 01:00:00,2026-05-26 03:45:00,BUY,4554.77,4540.478853114203,-123.25712544806147,12202.455419358086
2026-05-26 07:30:00,2026-05-26 09:15:00,SELL,4526.2,4535.821039983692,-122.02455419358087,12080.430865164506
2026-05-26 11:15:00,2026-05-26 13:15:00,SELL,4522.47,4533.893572107976,-120.80430865164506,11959.626556512861
2026-05-26 14:30:00,2026-05-26 15:45:00,SELL,4510.14,4523.3739900636065,-119.59626556512862,11840.030290947732
2026-05-26 20:30:00,2026-05-26 23:00:00,SELL,4498.58,4510.12288814151,-118.40030290947732,11721.629988038256
2026-05-27 06:45:00,2026-05-27 07:30:00,SELL,4497.13,4508.373081719586,-117.21629988038256,11604.413688157872
2026-05-27 08:30:00,2026-05-27 13:30:00,SELL,4493.42,4469.652632104349,232.08827376315745,11836.50196192103
2026-05-28 05:45:00,2026-05-28 15:45:00,SELL,4394.47,4409.290230523638,-118.36501961921032,11718.13694230182
2026-05-29 09:45:00,2026-05-29 10:15:00,BUY,4523.65,4511.96033304572,-117.18136942301821,11600.955572878802
2026-05-29 10:30:00,2026-05-29 11:15:00,BUY,4525.4,4513.274716363501,-116.00955572878802,11484.946017150014
2026-05-29 12:00:00,2026-05-29 15:30:00,BUY,4529.01,4516.889967631578,-114.84946017150014,11370.096556978515
2026-05-29 17:00:00,2026-05-29 17:15:00,BUY,4543.95,4529.053242987608,-113.70096556978515,11256.39559140873
2026-05-29 17:45:00,2026-05-29 22:45:00,BUY,4564.28,4545.424828660268,-112.56395591408729,11143.831635494642
2026-06-01 06:30:00,2026-06-01 08:15:00,SELL,4510.63,4523.305869556437,-111.43831635494642,11032.393319139695
2026-06-01 09:00:00,2026-06-01 11:15:00,SELL,4514.06,4491.957518880708,220.64786638279392,11253.04118552249
2026-06-01 16:00:00,2026-06-01 16:45:00,SELL,4484.06,4455.352175116486,225.0608237104498,11478.10200923294
2026-06-02 03:15:00,2026-06-02 03:45:00,BUY,4493.78,4484.000022715585,-114.7810200923294,11363.320989140611
2026-06-02 06:30:00,2026-06-02 08:30:00,BUY,4497.2,4524.015838676915,227.26641978281222,11590.587408923424
2026-06-02 15:45:00,2026-06-02 17:15:00,SELL,4514.16,4493.245229985551,231.8117481784685,11822.399157101892
2026-06-03 02:00:00,2026-06-03 03:30:00,SELL,4477.06,4486.165424893111,-118.22399157101893,11704.175165530873
2026-06-03 08:30:00,2026-06-03 12:15:00,SELL,4462.01,4439.957768560515,234.08350331061746,11938.25866884149
2026-06-03 16:30:00,2026-06-03 16:45:00,SELL,4427.36,4444.395144189721,-119.3825866884149,11818.876082153076
2026-06-03 23:30:00,2026-06-04 01:45:00,SELL,4433.49,4443.714669008793,-118.18876082153076,11700.687321331545
2026-06-04 02:30:00,2026-06-04 05:45:00,BUY,4453.55,4475.962949912625,234.0137464266309,11934.701067758177
2026-06-04 14:15:00,2026-06-04 14:45:00,BUY,4489.51,4513.676629260253,238.69402135516353,12173.39508911334
2026-06-05 01:45:00,2026-06-05 03:15:00,SELL,4469.63,4451.513998890441,243.46790178226684,12416.862990895608
2026-06-05 14:45:00,2026-06-05 15:30:00,BUY,4470.23,4460.120894883804,-124.16862990895608,12292.694360986652
2026-06-05 15:45:00,2026-06-05 16:45:00,SELL,4406.11,4372.604241918801,245.85388721973305,12538.548248206385
2026-06-08 14:00:00,2026-06-09 16:45:00,BUY,4318.51,4354.014066756581,250.7709649641277,12789.319213170513
2026-06-09 17:15:00,2026-06-09 17:30:00,SELL,4318.7,4286.960358581992,255.78638426341027,13045.105597433923
2026-06-10 02:00:00,2026-06-10 03:30:00,SELL,4235.93,4205.404738819467,260.90211194867845,13306.007709382602
2026-06-10 11:00:00,2026-06-10 15:15:00,SELL,4166.19,4131.103960573218,266.120154187652,13572.127863570255
2026-06-10 17:45:00,2026-06-10 23:00:00,SELL,4124.83,4073.1188537251915,271.4425572714051,13843.57042084166
2026-06-11 15:00:00,2026-06-11 16:45:00,SELL,4076.34,4091.325452850189,-138.43570420841658,13705.134716633243
2026-06-11 20:30:00,2026-06-11 21:00:00,BUY,4166.66,4138.7403143786905,-137.05134716633245,13568.08336946691
